is_concert,uu.other,pc.other,avg.other,uu.core,pc.core,avg.core,r,u,a,_is_concert,_uu.other,_pc.other,_avg.other,_uu.core,_pc.core,_r,_u,_a
FALSE,5723,9369,1.637078455,2955,6972,2.359390863,15.53634465,15.51114931,0.02519534,FALSE,5723,9369,1.637078455,2955,6972,15.53634465,15.51114931,0.02519534
FALSE,5625,11797,2.097244444,2910,8018,2.75532646,15.4684091,15.45436116,0.014047941,FALSE,5625,11797,2.097244444,2910,8018,15.4684091,15.45436116,0.014047941
FALSE,4894,8327,1.701471189,3358,8643,2.573853484,15.3717495,15.33943612,0.032313378,FALSE,4894,8327,1.701471189,3358,8643,15.3717495,15.33943612,0.032313378
FALSE,5872,10917,1.859162125,2247,5830,2.594570538,15.30516217,15.28421012,0.020952047,FALSE,5872,10917,1.859162125,2247,5830,15.30516217,15.28421012,0.020952047
FALSE,5621,11076,1.970467888,2244,5481,2.442513369,15.18516741,15.17646857,0.008698843,FALSE,5621,11076,1.970467888,2244,5481,15.18516741,15.17646857,0.008698843
FALSE,3897,6447,1.6543495,3799,9286,2.444327455,15.13179725,15.10305611,0.02874114,FALSE,3897,6447,1.6543495,3799,9286,15.13179725,15.10305611,0.02874114
FALSE,4990,7857,1.574549098,2553,5635,2.207207207,15.05686535,15.03534831,0.021517046,FALSE,4990,7857,1.574549098,2553,5635,15.05686535,15.03534831,0.021517046
FALSE,5298,10596,2,2170,5448,2.510599078,15.01146266,15.00171162,0.009751043,FALSE,5298,10596,2,2170,5448,15.01146266,15.00171162,0.009751043
FALSE,4022,8351,2.076330184,3079,10815,3.51250406,14.8847922,14.83266199,0.052130213,FALSE,4022,8351,2.076330184,3079,10815,14.8847922,14.83266199,0.052130213
FALSE,4663,6831,1.464936736,2331,5755,2.468897469,14.83330087,14.78191515,0.05138572,FALSE,4663,6831,1.464936736,2331,5755,14.83330087,14.78191515,0.05138572
FALSE,3617,6529,1.805087089,3408,8747,2.566607981,14.82005458,14.79668798,0.023366602,FALSE,3617,6529,1.805087089,3408,8747,14.82005458,14.79668798,0.023366602
FALSE,3871,9397,2.427538104,3163,10489,3.316155549,14.81931784,14.80096603,0.018351806,FALSE,3871,9397,2.427538104,3163,10489,14.81931784,14.80096603,0.018351806
FALSE,3583,6201,1.730672621,3404,8881,2.608989424,14.81034702,14.77857132,0.031775699,FALSE,3583,6201,1.730672621,3404,8881,14.81034702,14.77857132,0.031775699
FALSE,3632,6654,1.832048458,3107,7977,2.567428388,14.67962341,14.65814317,0.021480239,FALSE,3632,6654,1.832048458,3107,7977,14.67962341,14.65814317,0.021480239
FALSE,3738,6637,1.775548422,2950,7826,2.652881356,14.66330175,14.63289151,0.030410235,FALSE,3738,6637,1.775548422,2950,7826,14.66330175,14.63289151,0.030410235
TRUE,3952,7059,1.786184211,2736,6703,2.449926901,14.65172273,14.63289151,0.018831217,TRUE,3952,7059,1.786184211,2736,6703,14.65172273,14.63289151,0.018831217
FALSE,3700,7708,2.083243243,2810,9078,3.230604982,14.57970693,14.54339996,0.036306969,FALSE,3700,7708,2.083243243,2810,9078,14.57970693,14.54339996,0.036306969
FALSE,3619,6327,1.748273004,2620,5863,2.23778626,14.4143916,14.40289775,0.011493845,FALSE,3619,6327,1.748273004,2620,5863,14.4143916,14.40289775,0.011493845
FALSE,3164,7151,2.26011378,2854,10248,3.590749825,14.32468186,14.28425881,0.040423051,FALSE,3164,7151,2.26011378,2854,10248,14.32468186,14.28425881,0.040423051
FALSE,3036,5640,1.85770751,2892,7048,2.437067773,14.24873436,14.23483625,0.013898116,FALSE,3036,5640,1.85770751,2892,7048,14.24873436,14.23483625,0.013898116
FALSE,3279,5851,1.784385483,2413,6585,2.72896809,14.13605826,14.1020144,0.034043857,FALSE,3279,5851,1.784385483,2413,6585,14.13605826,14.1020144,0.034043857
FALSE,3099,5746,1.854146499,2506,6625,2.643655227,14.07555388,14.05181916,0.023734721,FALSE,3099,5746,1.854146499,2506,6625,14.07555388,14.05181916,0.023734721
FALSE,2804,5613,2.001783167,2643,7995,3.024971623,13.99102195,13.95887193,0.032150022,FALSE,2804,5613,2.001783167,2643,7995,13.99102195,13.95887193,0.032150022
FALSE,2799,5090,1.81850661,2608,6522,2.500766871,13.95410628,13.93496326,0.019143026,FALSE,2799,5090,1.81850661,2608,6522,13.95410628,13.93496326,0.019143026
FALSE,2883,5372,1.863336802,2458,6767,2.753051261,13.92390811,13.89517008,0.028738026,FALSE,2883,5372,1.863336802,2458,6767,13.92390811,13.89517008,0.028738026
FALSE,2932,5444,1.85675307,2405,5997,2.493555094,13.90914504,13.89274444,0.016400597,FALSE,2932,5444,1.85675307,2405,5997,13.90914504,13.89274444,0.016400597
FALSE,2706,5112,1.889135255,2613,6644,2.542671259,13.89845713,13.88180912,0.016648008,FALSE,2706,5112,1.889135255,2613,6644,13.89845713,13.88180912,0.016648008
FALSE,2400,4742,1.975833333,2827,8123,2.87336399,13.85185353,13.82540165,0.026451879,FALSE,2400,4742,1.975833333,2827,8123,13.85185353,13.82540165,0.026451879
FALSE,3269,6251,1.912205567,1953,4829,2.472606247,13.83477008,13.82231097,0.01245911,FALSE,3269,6251,1.912205567,1953,4829,13.83477008,13.82231097,0.01245911
FALSE,2580,5098,1.975968992,2640,6588,2.495454545,13.83134975,13.82107397,0.010275783,FALSE,2580,5098,1.975968992,2640,6588,13.83134975,13.82107397,0.010275783
FALSE,2620,5270,2.011450382,2423,6911,2.852249278,13.73291186,13.70990559,0.023006263,FALSE,2620,5270,2.011450382,2423,6911,13.73291186,13.70990559,0.023006263
FALSE,2636,4724,1.792109256,2371,6573,2.772247997,13.72277232,13.68687435,0.03589797,FALSE,2636,4724,1.792109256,2371,6573,13.72277232,13.68687435,0.03589797
FALSE,2335,3994,1.710492505,2657,6394,2.406473466,13.69921584,13.67723484,0.021980999,FALSE,2335,3994,1.710492505,2657,6394,13.69921584,13.67723484,0.021980999
FALSE,2533,4322,1.706277142,2444,6214,2.542553191,13.69757507,13.66756974,0.030005333,FALSE,2533,4322,1.706277142,2444,6214,13.69757507,13.66756974,0.030005333
FALSE,2512,4817,1.917595541,2465,6895,2.797160243,13.69445273,13.66756974,0.026882992,FALSE,2512,4817,1.917595541,2465,6895,13.69445273,13.66756974,0.026882992
FALSE,2555,4692,1.836399217,2372,5734,2.417369309,13.64941659,13.63516598,0.014250607,FALSE,2555,4692,1.836399217,2372,5734,13.64941659,13.63516598,0.014250607
FALSE,2402,4468,1.86011657,2479,6927,2.794271884,13.63633019,13.60509722,0.031232963,FALSE,2402,4468,1.86011657,2479,6927,13.63633019,13.60509722,0.031232963
FALSE,2320,5072,2.186206897,2536,7734,3.049684543,13.60954914,13.58865049,0.020898651,FALSE,2320,5072,2.186206897,2536,7734,13.60954914,13.58865049,0.020898651
FALSE,1875,3660,1.952,2709,8245,3.043558509,13.44192321,13.40471209,0.03721112,FALSE,1875,3660,1.952,2709,8245,13.44192321,13.40471209,0.03721112
FALSE,2229,3934,1.764917003,2333,5890,2.524646378,13.41359024,13.38941737,0.02417287,FALSE,2229,3934,1.764917003,2333,5890,13.41359024,13.38941737,0.02417287
FALSE,2108,4112,1.950664137,2401,6278,2.614743857,13.36849408,13.35230237,0.01619171,FALSE,2108,4112,1.950664137,2401,6278,13.36849408,13.35230237,0.01619171
FALSE,2075,4005,1.930120482,2392,6694,2.798494983,13.34864709,13.32261645,0.026030632,FALSE,2075,4005,1.930120482,2392,6694,13.34864709,13.32261645,0.026030632
FALSE,2413,4063,1.683796104,2041,5034,2.466438021,13.34086136,13.31337811,0.027483243,FALSE,2413,4063,1.683796104,2041,5034,13.34086136,13.31337811,0.027483243
FALSE,1828,3435,1.879102845,2612,7396,2.831546708,13.33511259,13.30340253,0.031710057,FALSE,1828,3435,1.879102845,2612,7396,13.33511259,13.30340253,0.031710057
FALSE,2615,5461,2.08833652,1823,4891,2.682940208,13.31381491,13.30197519,0.011839727,FALSE,2615,5461,2.08833652,1823,4891,13.31381491,13.30197519,0.011839727
FALSE,1920,3717,1.9359375,2454,6936,2.826405868,13.28300697,13.25599828,0.027008685,FALSE,1920,3717,1.9359375,2454,6936,13.28300697,13.25599828,0.027008685
FALSE,2092,3231,1.544455067,2167,4946,2.28241809,13.20064486,13.17187395,0.028770918,FALSE,2092,3231,1.544455067,2167,4946,13.20064486,13.17187395,0.028770918
FALSE,1837,3341,1.818726184,2339,6356,2.717400599,13.14031712,13.10990653,0.030410598,FALSE,1837,3341,1.818726184,2339,6356,13.14031712,13.10990653,0.030410598
FALSE,2428,3975,1.637149918,1708,3995,2.338992974,13.10366128,13.07965473,0.024006548,FALSE,2428,3975,1.637149918,1708,3995,13.10366128,13.07965473,0.024006548
FALSE,2230,3964,1.777578475,1879,4253,2.263437999,13.07010126,13.0590889,0.011012366,FALSE,2230,3964,1.777578475,1879,4253,13.07010126,13.0590889,0.011012366
FALSE,1631,2859,1.752912324,2417,7276,3.010343401,13.06734132,13.01218405,0.055157268,FALSE,1631,2859,1.752912324,2417,7276,13.06734132,13.01218405,0.055157268
FALSE,1722,3365,1.954123113,2295,6285,2.738562092,13.00959137,12.98810841,0.021482962,FALSE,1722,3365,1.954123113,2295,6285,13.00959137,12.98810841,0.021482962
FALSE,1760,3120,1.772727273,2243,5574,2.485064646,12.99870159,12.97718194,0.021519647,FALSE,1760,3120,1.772727273,2243,5574,12.99870159,12.97718194,0.021519647
TRUE,2071,4762,2.299372284,1906,5194,2.725078699,12.96224243,12.95680045,0.005441977,TRUE,2071,4762,2.299372284,1906,5194,12.96224243,12.95680045,0.005441977
FALSE,1463,2844,1.943950786,2379,7104,2.986128625,12.8838051,12.84905147,0.034753626,FALSE,1463,2844,1.943950786,2379,7104,12.8838051,12.84905147,0.034753626
FALSE,1823,3351,1.838178826,1990,4860,2.442211055,12.84069836,12.82547193,0.015226433,FALSE,1823,3351,1.838178826,1990,4860,12.84069836,12.82547193,0.015226433
FALSE,1457,2721,1.867536033,2203,5764,2.616432138,12.71984226,12.69839745,0.021444816,FALSE,1457,2721,1.867536033,2203,5764,12.71984226,12.69839745,0.021444816
FALSE,1338,2490,1.860986547,2299,6263,2.724227925,12.70628317,12.67889286,0.027390318,FALSE,1338,2490,1.860986547,2299,6263,12.70628317,12.67889286,0.027390318
FALSE,1672,2674,1.599282297,1963,4567,2.326541009,12.70369084,12.67719169,0.026499146,FALSE,1672,2674,1.599282297,1963,4567,12.70369084,12.67719169,0.026499146
FALSE,1745,3037,1.740401146,1846,5191,2.812026002,12.68297462,12.63955658,0.043418045,FALSE,1745,3037,1.740401146,1846,5191,12.68297462,12.63955658,0.043418045
FALSE,1743,2872,1.647733792,1863,4150,2.227589909,12.66957942,12.65243199,0.017147429,FALSE,1743,2872,1.647733792,1863,4150,12.66957942,12.65243199,0.017147429
FALSE,1635,2712,1.658715596,1935,4476,2.313178295,12.64231355,12.62145145,0.020862099,FALSE,1635,2712,1.658715596,1935,4476,12.64231355,12.62145145,0.020862099
FALSE,1257,2358,1.875894988,2184,6571,3.008699634,12.55023333,12.50813847,0.042094856,FALSE,1257,2358,1.875894988,2184,6571,12.55023333,12.50813847,0.042094856
FALSE,1675,2655,1.585074627,1778,4099,2.305399325,12.54530516,12.51883503,0.026470134,FALSE,1675,2655,1.585074627,1778,4099,12.54530516,12.51883503,0.026470134
FALSE,1704,3377,1.981807512,1744,4349,2.493692661,12.52433844,12.5143821,0.009956339,FALSE,1704,3377,1.981807512,1744,4349,12.52433844,12.5143821,0.009956339
FALSE,1669,2673,1.601557819,1743,3956,2.269650029,12.50507964,12.48215275,0.022926888,FALSE,1669,2673,1.601557819,1743,3956,12.50507964,12.48215275,0.022926888
FALSE,1468,2648,1.803814714,1890,4483,2.371957672,12.44738582,12.43324505,0.014140779,FALSE,1468,2648,1.803814714,1890,4483,12.44738582,12.43324505,0.014140779
FALSE,1388,2599,1.872478386,1965,4926,2.506870229,12.44473844,12.42868174,0.016056701,FALSE,1388,2599,1.872478386,1965,4926,12.44473844,12.42868174,0.016056701
FALSE,1639,2610,1.592434411,1599,3491,2.183239525,12.34082344,12.32204352,0.018779915,FALSE,1639,2610,1.592434411,1599,3491,12.34082344,12.32204352,0.018779915
FALSE,1245,2023,1.624899598,1966,4661,2.370803662,12.32344489,12.29652623,0.026918656,FALSE,1245,2023,1.624899598,1966,4661,12.32344489,12.29652623,0.026918656
FALSE,1228,1974,1.607491857,1976,4715,2.386133603,12.31930798,12.28987996,0.029428022,FALSE,1228,1974,1.607491857,1976,4715,12.31930798,12.28987996,0.029428022
FALSE,1225,2163,1.765714286,1962,5135,2.617227319,12.30289988,12.27368588,0.029213993,FALSE,1225,2163,1.765714286,1962,5135,12.30289988,12.27368588,0.029213993
FALSE,1411,2358,1.671155209,1753,4156,2.370792926,12.27472195,12.25165538,0.023066573,FALSE,1411,2358,1.671155209,1753,4156,12.27472195,12.25165538,0.023066573
FALSE,1531,2491,1.62704115,1639,3610,2.202562538,12.27471602,12.25741596,0.017300065,FALSE,1531,2491,1.62704115,1639,3610,12.27471602,12.25741596,0.017300065
FALSE,1451,2471,1.702963473,1686,3990,2.366548043,12.24603705,12.22561378,0.020423266,FALSE,1451,2471,1.702963473,1686,3990,12.24603705,12.22561378,0.020423266
TRUE,1916,3222,1.681628392,1209,2400,1.985111663,12.21916858,12.21397667,0.00519191,TRUE,1916,3222,1.681628392,1209,2400,12.21916858,12.21397667,0.00519191
FALSE,1465,2641,1.802730375,1643,3763,2.290322581,12.20823251,12.19742361,0.010808904,FALSE,1465,2641,1.802730375,1643,3763,12.20823251,12.19742361,0.010808904
FALSE,1588,2706,1.704030227,1492,3350,2.245308311,12.18433783,12.1699861,0.014351726,FALSE,1588,2706,1.704030227,1492,3350,12.18433783,12.1699861,0.014351726
FALSE,1433,2164,1.510118632,1486,3239,2.179676985,12.03324966,12.00784733,0.025402326,FALSE,1433,2164,1.510118632,1486,3239,12.03324966,12.00784733,0.025402326
FALSE,1132,2021,1.785335689,1781,4086,2.294216732,12.01351737,12.00165499,0.011862381,FALSE,1132,2021,1.785335689,1781,4086,12.01351737,12.00165499,0.011862381
FALSE,1347,2061,1.530066815,1548,3426,2.213178295,12.00870882,11.98301081,0.025698016,FALSE,1347,2061,1.530066815,1548,3426,12.00870882,11.98301081,0.025698016
FALSE,1430,2668,1.865734266,1426,3473,2.435483871,11.95565946,11.94226476,0.013394699,FALSE,1430,2668,1.865734266,1426,3473,11.95565946,11.94226476,0.013394699
FALSE,1441,2433,1.688410826,1327,2816,2.122079879,11.8583646,11.84850736,0.009857233,FALSE,1441,2433,1.688410826,1327,2816,11.8583646,11.84850736,0.009857233
FALSE,1391,2616,1.880661395,1310,3089,2.358015267,11.78501128,11.77536097,0.009650312,FALSE,1391,2616,1.880661395,1310,3089,11.78501128,11.77536097,0.009650312
FALSE,1275,2127,1.668235294,1383,2988,2.160520607,11.74018833,11.72757679,0.012611539,FALSE,1275,2127,1.668235294,1383,2988,11.74018833,11.72757679,0.012611539
FALSE,1175,1983,1.687659574,1474,3246,2.202170963,11.73084564,11.71749009,0.013355543,FALSE,1175,1983,1.687659574,1474,3246,11.73084564,11.71749009,0.013355543
FALSE,1288,2193,1.702639752,1304,3071,2.35506135,11.67275092,11.65290389,0.019847021,FALSE,1288,2193,1.702639752,1304,3071,11.67275092,11.65290389,0.019847021
FALSE,1024,1713,1.672851563,1479,3502,2.367816092,11.57230411,11.54953615,0.022767962,FALSE,1024,1713,1.672851563,1479,3502,11.57230411,11.54953615,0.022767962
FALSE,993,1611,1.622356495,1490,3191,2.141610738,11.5404099,11.52586693,0.014542972,FALSE,993,1611,1.622356495,1490,3191,11.5404099,11.52586693,0.014542972
FALSE,1427,2414,1.691660827,1025,2288,2.232195122,11.50334969,11.48884899,0.014500702,FALSE,1427,2414,1.691660827,1025,2288,11.50334969,11.48884899,0.014500702
FALSE,954,1488,1.559748428,1473,3125,2.121520706,11.47654441,11.45869739,0.017847014,FALSE,954,1488,1.559748428,1473,3125,11.47654441,11.45869739,0.017847014
FALSE,1172,1886,1.609215017,1230,2634,2.141463415,11.44367379,11.42827383,0.015399962,FALSE,1172,1886,1.609215017,1230,2634,11.44367379,11.42827383,0.015399962
FALSE,1020,1840,1.803921569,1362,3281,2.408957416,11.41951387,11.40373563,0.015778242,FALSE,1020,1840,1.803921569,1362,3281,11.41951387,11.40373563,0.015778242
FALSE,1005,2049,2.03880597,1336,2859,2.13997006,11.35330822,11.35286589,0.000442337,FALSE,1005,2049,2.03880597,1336,2859,11.35330822,11.35286589,0.000442337
FALSE,984,1516,1.540650407,1307,2822,2.159143076,11.31125351,11.2897686,0.02148491,FALSE,984,1516,1.540650407,1307,2822,11.31125351,11.2897686,0.02148491
FALSE,1002,1752,1.748502994,1272,2812,2.210691824,11.27841803,11.26804219,0.010375831,FALSE,1002,1752,1.748502994,1272,2812,11.27841803,11.26804219,0.010375831
FALSE,852,1345,1.578638498,1251,2746,2.195043965,11.06175577,11.04126083,0.020494938,FALSE,852,1345,1.578638498,1251,2746,11.06175577,11.04126083,0.020494938
FALSE,859,1260,1.466821886,1205,2381,1.97593361,11.00404341,10.98730035,0.016743058,FALSE,859,1260,1.466821886,1205,2381,11.00404341,10.98730035,0.016743058
FALSE,901,1680,1.864594895,1000,2445,2.445,10.76557569,10.75172372,0.013851965,FALSE,901,1680,1.864594895,1000,2445,10.76557569,10.75172372,0.013851965
FALSE,753,1189,1.579017264,1071,2385,2.226890756,10.65657705,10.63428297,0.022294084,FALSE,753,1189,1.579017264,1071,2385,10.65657705,10.63428297,0.022294084
FALSE,935,1915,2.048128342,877,2016,2.298745724,10.61810821,10.61559481,0.002513395,FALSE,935,1915,2.048128342,877,2016,10.61810821,10.61559481,0.002513395
FALSE,1135,2212,1.948898678,671,1504,2.2414307,10.60989935,10.60621048,0.003688868,FALSE,1135,2212,1.948898678,671,1504,10.60989935,10.60621048,0.003688868
FALSE,924,1611,1.743506494,772,1725,2.234455959,10.44080099,10.42919131,0.011609681,FALSE,924,1611,1.743506494,772,1725,10.44080099,10.42919131,0.011609681
FALSE,807,1415,1.753407683,810,1953,2.411111111,10.31495638,10.29581999,0.019136384,FALSE,807,1415,1.753407683,810,1953,10.31495638,10.29581999,0.019136384
FALSE,660,970,1.46969697,948,1830,1.930379747,10.2942923,10.2802702,0.014022101,FALSE,660,970,1.46969697,948,1830,10.2942923,10.2802702,0.014022101
FALSE,740,1296,1.751351351,835,1992,2.385628743,10.24062055,10.22260297,0.018017579,FALSE,740,1296,1.751351351,835,1992,10.24062055,10.22260297,0.018017579
FALSE,679,1270,1.870397644,847,1981,2.338842975,10.14444149,10.13501947,0.009422026,FALSE,679,1270,1.870397644,847,1981,10.14444149,10.13501947,0.009422026
FALSE,613,941,1.535073409,899,1711,1.903225806,10.1182659,10.10954959,0.008716308,FALSE,613,941,1.535073409,899,1711,10.1182659,10.10954959,0.008716308
FALSE,746,1357,1.819034853,738,1681,2.277777778,10.06753248,10.05799299,0.009539494,FALSE,746,1357,1.819034853,738,1681,10.06753248,10.05799299,0.009539494
FALSE,741,1286,1.735492578,736,1572,2.135869565,10.0531001,10.04497272,0.008127377,FALSE,741,1286,1.735492578,736,1572,10.0531001,10.04497272,0.008127377
FALSE,689,1248,1.811320755,779,1754,2.251604621,10.03708355,10.02815391,0.008929639,FALSE,689,1248,1.811320755,779,1754,10.03708355,10.02815391,0.008929639
FALSE,668,997,1.49251497,763,1561,2.04587156,9.976819449,9.958061498,0.018757951,FALSE,668,997,1.49251497,763,1561,9.976819449,9.958061498,0.018757951
FALSE,624,1147,1.838141026,785,2151,2.740127389,9.945705202,9.915640443,0.03006476,FALSE,624,1147,1.838141026,785,2151,9.945705202,9.915640443,0.03006476
FALSE,627,1040,1.658692185,777,1776,2.285714286,9.925311985,9.905919711,0.019392274,FALSE,627,1040,1.658692185,777,1776,9.925311985,9.905919711,0.019392274
FALSE,653,1235,1.891271057,721,1613,2.237170596,9.852281755,9.846960735,0.005321021,FALSE,653,1235,1.891271057,721,1613,9.852281755,9.846960735,0.005321021
FALSE,623,1053,1.690208668,749,1521,2.03070761,9.849344037,9.84299082,0.006353217,FALSE,623,1053,1.690208668,749,1521,9.849344037,9.84299082,0.006353217
FALSE,610,1146,1.878688525,735,1556,2.117006803,9.791593367,9.788903133,0.002690235,FALSE,610,1146,1.878688525,735,1556,9.791593367,9.788903133,0.002690235
FALSE,686,1064,1.551020408,643,1404,2.183514774,9.778472029,9.756408307,0.022063722,FALSE,686,1064,1.551020408,643,1404,9.778472029,9.756408307,0.022063722
FALSE,527,769,1.459203036,783,1464,1.869731801,9.728971779,9.717380331,0.011591449,FALSE,527,769,1.459203036,783,1464,9.728971779,9.717380331,0.011591449
FALSE,602,1038,1.724252492,708,1532,2.163841808,9.727107151,9.717380331,0.009726821,FALSE,602,1038,1.724252492,708,1532,9.727107151,9.717380331,0.009726821
FALSE,523,751,1.435946463,736,1782,2.421195652,9.661639342,9.610159527,0.051479815,FALSE,523,751,1.435946463,736,1782,9.661639342,9.610159527,0.051479815
FALSE,526,918,1.745247148,746,1675,2.245308311,9.649812752,9.637840224,0.011972528,FALSE,526,918,1.745247148,746,1675,9.649812752,9.637840224,0.011972528
FALSE,550,844,1.534545455,701,1547,2.206847361,9.617901328,9.593002842,0.024898485,FALSE,550,844,1.534545455,701,1547,9.617901328,9.593002842,0.024898485
FALSE,514,913,1.776264591,742,1724,2.323450135,9.617338338,9.603736785,0.013601553,FALSE,514,913,1.776264591,742,1724,9.617338338,9.603736785,0.013601553
FALSE,599,892,1.489148581,651,1397,2.145929339,9.616030141,9.590851629,0.025178513,FALSE,599,892,1.489148581,651,1397,9.616030141,9.590851629,0.025178513
FALSE,556,914,1.643884892,663,1392,2.099547511,9.534708848,9.523418871,0.011289977,FALSE,556,914,1.643884892,663,1392,9.534708848,9.523418871,0.011289977
